Sample,Timestamp,Measured Motor Steps,Target Motor Steps
337,1348.10,-3740.28,-3884.17
338,1352.11,-3740.33,-3884.17
339,1356.04,-3740.33,-3884.17
340,1360.04,-3740.32,-3884.17
341,1364.05,-3740.33,-3884.17
342,1368.05,-3740.34,-3884.17
343,1372.07,-3740.32,-3884.17
344,1376.08,-3740.34,-3884.17
345,1380.09,-3740.34,-3884.17
346,1384.09,-3740.36,-3884.17
347,1388.08,-3740.34,-3884.17
348,1392.10,-3740.28,-3884.17
349,1396.04,-3740.32,-3884.17
350,1400.05,-3740.33,-3884.17
351,1404.07,-3740.33,-3884.17
352,1408.08,-3740.31,-3884.17
353,1412.08,-3740.34,-3884.17
354,1416.10,-3740.34,-3884.17
355,1420.11,-3740.34,-3884.17
356,1424.06,-3740.32,-3884.17
357,1428.08,-3740.28,-3884.17
358,1432.09,-3740.33,-3884.17
359,1436.10,-3740.33,-3884.17
360,1440.04,-3740.36,-3884.17
361,1444.06,-3740.28,-3884.17
362,1448.08,-3740.36,-3884.17
363,1452.10,-3740.32,-3884.17
364,1456.03,-3740.36,-3884.17
365,1460.06,-3740.34,-3884.17
366,1464.07,-3740.28,-3884.17
367,1468.09,-3740.38,-3884.17
368,1472.10,-3740.36,-3884.17
369,1476.03,-3740.34,-3884.17
370,1480.04,-3740.34,-3884.17
371,1484.04,-3740.34,-3884.17
372,1488.06,-3740.36,-3884.17
373,1492.08,-3740.34,-3884.17
374,1496.09,-3740.31,-3884.17
375,1500.11,-3740.32,-3884.17
376,1504.10,-3740.34,-3884.17
377,1508.11,-3740.37,-3884.17
378,1512.06,-3740.33,-3884.17
379,1516.08,-3740.36,-3884.17
380,1520.10,-3740.33,-3884.17
381,1524.11,-3740.28,-3884.17
382,1528.11,-3740.36,-3884.17
383,1532.06,-3740.31,-3884.17
384,1536.07,-3740.36,-3884.17
385,1540.07,-3740.32,-3884.17
386,1544.08,-3740.31,-3884.17
387,1548.04,-3740.33,-3884.17
388,1552.05,-3740.31,-3884.17
389,1556.07,-3740.32,-3884.17
390,1560.07,-3740.28,-3884.17
391,1564.07,-3740.32,-3884.17
392,1568.11,-3740.32,-3884.17
393,1572.05,-3740.33,-3884.17
394,1576.07,-3740.34,-3884.17
395,1580.08,-3740.31,-3884.17
396,1584.04,-3740.32,-3884.17
397,1588.04,-3740.34,-3884.17
398,1592.04,-3740.32,-3884.17
399,1596.05,-3740.32,-3884.17
400,1600.08,-3740.32,-3884.17
401,1604.11,-3740.36,-3884.17
402,1608.04,-3740.32,-3884.17
403,1612.11,-3740.34,-3884.17
404,1616.05,-3740.34,-3884.17
405,1620.08,-3740.32,-3884.17
406,1624.08,-3740.34,-3884.17
407,1628.09,-3740.34,-3884.17
408,1632.04,-3740.32,-3884.17
409,1636.05,-3740.34,-3884.17
410,1640.07,-3740.31,-3884.17
411,1644.11,-3740.32,-3884.17
412,1648.05,-3740.33,-3884.17
413,1652.05,-3740.36,-3884.17
414,1656.07,-3740.33,-3884.17
415,1660.08,-3740.32,-3884.17
416,1664.09,-3740.39,-3884.17
417,1668.11,-3740.31,-3884.17
418,1672.05,-3740.33,-3884.17
419,1676.08,-3740.38,-3884.17
420,1680.11,-3740.34,-3884.17
421,1684.04,-3740.36,-3884.17
422,1688.08,-3740.27,-3884.17
423,1692.07,-3740.34,-3884.17
424,1696.11,-3740.37,-3884.17
425,1700.04,-3740.32,-3884.17
426,1704.07,-3740.33,-3884.17
427,1708.07,-3740.34,-3884.17
428,1712.10,-3740.36,-3884.17
429,1716.05,-3740.33,-3884.17
430,1720.05,-3740.37,-3884.17
431,1724.06,-3740.32,-3884.17
432,1728.09,-3740.34,-3884.17
433,1732.09,-3740.36,-3884.17
434,1736.10,-3740.36,-3884.17
435,1740.06,-3740.31,-3884.17
436,1744.06,-3740.31,-3884.17
437,1748.09,-3740.37,-3884.17
438,1752.11,-3740.33,-3884.17
439,1756.05,-3740.28,-3884.17
440,1760.09,-3740.31,-3884.17
441,1764.11,-3740.33,-3884.17
442,1768.11,-3740.28,-3884.17
443,1772.04,-3740.32,-3884.17
444,1776.07,-3740.31,-3884.17
445,1780.07,-3740.32,-3884.17
446,1784.10,-3740.31,-3884.17
447,1788.04,-3740.33,-3884.17
448,1792.07,-3740.33,-3884.17
449,1796.09,-3740.33,-3884.17
450,1800.05,-3740.31,-3884.17
451,1804.07,-3740.31,-3884.17
452,1808.08,-3740.36,-3884.17
453,1812.10,-3740.33,-3884.17
454,1816.04,-3740.32,-3884.17
455,1820.05,-3740.32,-3884.17
456,1824.07,-3740.31,-3884.17
457,1828.07,-3740.27,-3884.17
458,1832.08,-3740.33,-3884.17
459,1836.09,-3740.32,-3884.17
460,1840.10,-3740.34,-3884.17
461,1844.04,-3740.32,-3884.17
462,1848.05,-3740.32,-3884.17
463,1852.07,-3740.33,-3884.17
464,1856.07,-3740.38,-3884.17
465,1860.09,-3740.31,-3884.17
466,1864.09,-3740.33,-3884.17
467,1868.03,-3740.31,-3884.17
468,1872.04,-3740.33,-3884.17
469,1876.07,-3740.32,-3884.17
470,1880.08,-3740.27,-3884.17
471,1884.10,-3740.33,-3884.17
472,1888.06,-3740.31,-3884.17
473,1892.06,-3740.34,-3884.17
474,1896.05,-3740.32,-3884.17
475,1900.05,-3740.34,-3884.17
476,1904.06,-3740.33,-3884.17
477,1908.08,-3740.34,-3884.17
478,1912.09,-3740.32,-3884.17
479,1916.03,-3740.34,-3884.17
480,1920.04,-3740.28,-3884.17
481,1924.07,-3740.28,-3884.17
482,1928.10,-3740.28,-3884.17
483,1932.11,-3740.38,-3884.17
484,1936.05,-3740.32,-3884.17
485,1940.09,-3740.31,-3884.17
486,1944.09,-3740.34,-3884.17
487,1948.08,-3740.34,-3884.17
488,1952.10,-3740.34,-3884.17
489,1956.05,-3740.37,-3884.17
490,1960.05,-3740.31,-3884.17
491,1964.08,-3740.36,-3884.17
492,1968.09,-3740.37,-3884.17
493,1972.10,-3740.36,-3884.17
494,1976.03,-3740.36,-3884.17
495,1980.06,-3740.31,-3884.17
496,1984.08,-3740.32,-3884.17
497,1988.09,-3740.36,-3884.17
498,1992.04,-3740.32,-3884.17
499,1996.04,-3740.34,-3884.17
