Sample,X,Y,Z
933,-0.004,0.008,1.047
934,0.086,-0.008,1.031
935,0.059,0.117,0.828
936,-0.004,-0.199,1.000
937,0.000,-0.195,1.020
938,0.051,0.016,0.902
939,0.098,-0.016,0.949
940,0.004,-0.055,0.996
941,0.000,-0.141,1.023
942,0.031,-0.031,0.996
943,0.047,-0.008,0.953
944,0.055,-0.039,0.914
945,0.062,-0.090,0.992
946,0.020,-0.195,1.027
947,0.059,0.059,0.863
948,0.023,0.105,0.953
949,0.023,-0.156,1.012
950,0.012,-0.215,0.934
951,-0.035,0.016,0.945
952,0.051,0.074,1.000
953,0.051,0.000,1.008
954,-0.016,-0.219,0.988
955,0.027,-0.145,0.930
956,0.102,0.113,0.965
957,0.070,0.027,0.949
958,-0.020,-0.207,0.875
959,0.055,-0.184,0.984
960,0.016,0.012,1.031
961,0.043,0.113,0.961
962,-0.016,-0.078,0.945
963,-0.008,-0.102,0.992
964,0.078,-0.203,0.957
965,0.039,-0.023,0.930
966,0.078,0.082,0.977
967,0.000,-0.008,0.977
968,0.051,-0.121,0.949
969,0.070,-0.141,0.953
970,-0.004,-0.039,0.945
971,0.051,-0.066,0.996
972,0.027,-0.043,0.980
973,0.086,-0.039,0.941
974,0.012,-0.082,1.012
975,-0.066,-0.008,0.973
976,0.027,-0.082,0.883
977,0.051,-0.023,0.934
978,0.062,-0.129,1.078
979,0.004,-0.113,0.930
980,0.066,0.086,0.848
981,0.094,-0.066,1.062
982,0.004,-0.176,0.969
983,0.023,-0.141,0.855
984,0.039,0.055,1.016
985,0.016,0.055,1.055
986,0.031,-0.086,0.934
987,0.062,-0.047,0.914
988,0.012,-0.117,1.020
989,0.090,-0.074,0.969
990,-0.016,0.031,0.934
991,0.012,-0.090,0.988
992,0.070,-0.035,0.961
993,0.062,-0.078,0.945
994,0.020,-0.109,0.977
995,0.012,-0.051,1.043
996,0.059,-0.016,0.891
997,0.094,0.020,0.883
998,-0.023,-0.184,1.102
999,-0.020,-0.047,0.957
Rate 1336, overflows 0
