Sample,X,Y,Z
381,-0.172,-0.125,0.863
382,-0.102,0.332,1.062
383,0.352,-0.012,0.922
384,-0.098,-0.363,0.855
385,0.273,-0.062,1.043
386,0.176,0.141,0.539
387,-0.195,-0.078,0.867
388,0.051,-0.418,1.273
389,-0.207,0.059,0.926
390,-0.078,0.348,0.961
391,0.301,0.238,0.855
392,-0.254,-0.152,0.988
393,0.137,-0.676,1.070
394,0.398,-0.125,0.727
395,-0.156,0.355,1.148
396,0.242,0.004,1.172
397,-0.039,-0.168,0.910
398,-0.367,-0.426,1.141
399,0.094,0.078,0.945
400,-0.230,0.184,0.836
401,0.133,-0.133,0.906
402,0.109,-0.391,1.242
403,-0.191,-0.125,1.109
404,0.262,0.387,0.688
405,-0.023,-0.078,1.203
406,-0.211,-0.176,0.910
407,0.145,-0.395,0.773
408,-0.199,-0.051,1.105
409,0.270,0.312,0.766
410,0.211,-0.137,0.910
411,0.117,-0.297,1.102
412,-0.062,-0.145,0.922
413,-0.152,0.137,0.973
414,0.281,0.184,0.703
415,-0.125,-0.180,1.090
416,-0.172,0.062,1.148
417,0.062,0.016,0.797
418,0.188,0.016,0.895
419,0.312,-0.184,0.992
420,0.031,-0.086,1.094
421,0.090,-0.141,0.949
422,0.059,-0.055,0.809
423,-0.117,0.078,1.016
424,0.020,-0.102,0.906
425,-0.109,-0.191,1.047
426,-0.258,-0.043,1.086
427,0.117,0.121,0.992
428,-0.004,0.105,0.949
429,0.258,-0.090,0.945
430,0.082,-0.473,0.941
431,0.180,-0.078,1.094
432,0.164,-0.250,0.930
433,-0.152,-0.234,1.117
434,-0.301,-0.105,1.020
435,-0.051,0.367,0.797
436,0.039,0.051,1.137
437,0.301,-0.332,0.887
438,0.082,-0.234,1.008
439,0.188,-0.129,1.145
440,0.043,0.160,0.578
441,-0.117,0.285,0.848
442,-0.297,-0.223,1.293
443,-0.285,-0.047,0.840
444,0.105,0.027,0.941
445,0.066,0.012,0.969
446,0.250,0.008,0.906
447,0.188,-0.266,0.906
448,-0.121,-0.129,1.035
449,0.387,0.086,1.055
450,-0.254,0.012,0.781
451,-0.012,0.055,1.035
452,-0.078,-0.152,0.984
453,-0.016,0.016,1.098
454,0.016,-0.121,0.953
455,0.125,-0.059,0.918
456,0.238,0.117,1.078
457,0.168,0.113,0.789
458,0.066,-0.414,1.027
459,0.277,-0.410,1.062
460,0.043,-0.059,0.875
461,0.000,0.289,1.078
462,-0.043,-0.043,0.965
463,-0.082,-0.082,0.801
464,0.160,-0.141,1.039
465,0.000,-0.121,0.973
466,0.242,-0.008,0.902
467,0.047,-0.148,0.855
468,-0.023,-0.137,1.195
469,0.109,0.184,0.910
470,-0.172,-0.004,0.820
471,-0.066,-0.172,0.992
472,0.094,-0.309,0.957
473,0.047,-0.035,0.988
474,0.016,0.113,0.918
475,0.023,-0.105,0.980
476,-0.016,0.043,1.000
477,-0.074,-0.078,0.734
478,-0.082,-0.168,0.992
479,-0.008,0.109,0.930
480,0.043,-0.078,0.957
481,-0.023,-0.250,1.176
482,-0.027,-0.102,0.863
483,0.105,0.344,0.836
484,0.000,-0.188,1.008
485,-0.027,-0.555,1.059
486,0.160,-0.113,1.000
487,-0.047,0.102,1.059
488,0.191,0.078,1.223
489,-0.020,-0.020,0.840
490,-0.141,-0.141,0.934
491,0.027,-0.227,0.895
492,-0.074,0.020,0.879
493,0.309,0.035,1.012
494,0.074,0.000,0.961
495,0.160,-0.133,0.977
496,0.160,-0.102,0.961
497,-0.238,-0.215,0.805
498,0.027,0.137,0.852
499,0.105,0.258,0.855
500,0.004,-0.070,0.977
501,0.199,-0.293,1.082
502,-0.082,-0.039,1.074
503,0.090,0.367,0.852
504,0.020,-0.141,0.918
505,-0.266,-0.328,1.160
506,0.035,0.020,1.043
507,0.055,0.109,0.957
508,0.117,0.004,1.027
509,0.316,-0.371,1.082
510,0.023,-0.371,0.977
511,0.059,-0.090,0.879
512,-0.094,0.145,1.008
513,-0.211,0.031,0.992
514,-0.012,-0.094,0.965
515,-0.129,0.027,0.832
516,0.047,-0.164,1.070
517,0.262,0.000,0.715
518,0.312,-0.066,0.867
519,-0.094,-0.312,1.090
520,0.160,0.109,0.832
521,0.000,0.168,0.762
522,0.090,-0.215,1.164
523,0.074,-0.461,0.844
524,-0.074,0.031,0.898
525,0.238,0.129,1.164
526,0.043,0.043,0.902
527,0.004,-0.012,0.883
