Sample,X,Y,Z
344,0.023,-0.160,0.965
345,0.059,-0.129,0.977
346,0.023,-0.027,0.945
347,0.051,-0.047,0.938
348,0.016,0.082,1.039
349,0.043,-0.062,1.008
350,0.055,-0.188,0.852
351,0.023,-0.070,0.965
352,0.031,-0.102,1.031
353,-0.031,-0.078,0.887
354,0.051,0.027,0.914
355,0.035,0.008,1.039
356,0.035,-0.156,0.949
357,0.043,-0.227,0.855
358,0.051,-0.066,1.008
359,0.070,-0.027,1.074
360,0.016,0.023,0.867
361,0.008,-0.090,0.875
362,-0.023,-0.145,1.055
363,0.012,-0.078,0.988
364,0.027,0.055,0.820
365,0.051,-0.074,0.961
366,0.043,-0.098,1.066
367,0.066,-0.027,0.930
368,0.043,-0.148,0.922
369,-0.016,-0.098,0.996
370,0.094,0.023,1.035
371,-0.012,-0.016,0.914
372,-0.016,-0.078,0.930
373,-0.004,-0.168,1.004
374,0.051,0.031,0.973
375,0.129,-0.004,0.941
376,0.020,-0.059,0.922
377,0.008,-0.117,0.980
378,0.090,-0.020,1.008
379,0.023,-0.035,0.984
380,-0.035,-0.031,0.914
381,-0.004,-0.047,1.008
382,0.008,-0.035,0.977
383,0.121,-0.070,0.926
384,0.008,-0.070,0.965
385,0.035,-0.031,1.055
386,0.133,0.012,0.961
387,0.012,-0.020,0.957
388,0.020,-0.035,1.000
389,-0.039,-0.078,0.910
390,0.043,-0.090,0.965
391,0.035,-0.055,1.047
392,-0.047,-0.020,1.000
393,0.098,0.047,0.871
394,0.074,-0.043,1.031
395,0.020,-0.238,0.988
396,0.102,-0.164,0.844
397,0.023,0.039,0.961
398,0.059,-0.031,1.055
399,-0.020,-0.043,0.934
400,-0.074,-0.090,0.926
401,0.035,-0.059,0.949
402,0.059,-0.062,0.957
403,0.066,-0.168,0.949
404,0.020,-0.062,0.977
405,0.070,0.004,0.961
406,0.098,0.031,0.871
407,0.012,-0.156,0.996
408,-0.090,-0.242,1.023
409,0.000,0.008,0.828
410,0.129,0.113,0.996
411,0.055,-0.051,1.102
412,0.004,-0.152,0.883
413,0.078,-0.113,0.828
414,0.059,-0.059,1.027
415,0.059,-0.066,1.051
416,-0.051,-0.039,0.859
417,0.020,0.031,0.906
418,0.062,-0.055,1.090
419,0.047,-0.109,0.941
420,-0.008,-0.242,0.859
421,0.027,0.055,1.020
422,0.113,0.121,1.078
423,0.035,-0.102,0.895
424,0.039,-0.168,0.875
425,-0.016,-0.031,1.070
426,0.051,-0.043,0.980
427,0.020,-0.098,0.859
428,-0.035,0.078,1.039
429,0.105,0.102,1.074
430,0.000,-0.184,0.930
431,0.016,-0.168,0.910
432,0.129,0.012,1.016
433,0.004,-0.016,1.004
434,0.016,-0.051,0.902
435,-0.039,0.008,0.969
436,0.047,0.008,1.074
437,0.074,-0.160,0.938
438,0.016,-0.090,0.906
439,0.039,0.020,0.980
440,0.066,-0.148,1.059
441,-0.016,-0.012,0.941
442,0.051,0.086,0.934
443,0.004,-0.117,0.980
444,0.012,-0.137,0.902
445,0.059,-0.172,1.035
446,0.027,0.066,0.902
447,0.121,-0.035,0.945
448,0.023,-0.113,1.066
449,0.012,-0.047,0.930
450,0.062,-0.152,0.906
451,-0.023,-0.086,0.961
452,0.020,-0.043,1.004
453,0.043,0.023,0.945
454,0.012,-0.074,0.934
455,0.043,-0.152,0.922
456,0.102,0.000,0.980
457,0.066,-0.137,0.945
458,-0.012,-0.133,0.934
459,-0.016,-0.078,0.996
460,0.086,0.086,0.930
461,0.016,-0.125,0.945
462,-0.051,-0.277,0.977
463,0.004,-0.023,0.910
464,0.156,0.113,1.008
465,0.070,-0.004,0.992
466,0.004,-0.117,0.914
467,0.020,-0.180,0.934
468,0.062,-0.066,1.004
469,0.004,-0.004,0.957
470,-0.043,-0.055,0.949
471,0.031,-0.016,1.020
472,0.086,0.055,0.992
473,0.074,-0.121,0.957
474,-0.004,-0.203,0.898
475,0.070,-0.074,0.996
476,0.090,0.141,0.996
477,-0.008,0.023,0.926
478,-0.047,-0.164,1.004
479,0.004,-0.012,1.031
480,0.078,0.016,0.934
481,0.070,-0.062,0.941
482,-0.039,-0.098,1.031
483,0.059,0.020,0.977
484,0.098,0.066,0.859
485,0.016,-0.145,1.039
486,-0.012,-0.133,0.996
487,0.000,-0.016,0.926
488,0.059,0.000,1.000
489,0.047,0.070,1.004
490,0.016,-0.129,0.945
491,0.047,-0.176,0.859
492,0.070,-0.039,1.031
493,-0.004,-0.066,1.043
494,0.023,0.035,0.852
495,0.031,-0.047,0.977
496,-0.008,-0.129,1.031
497,0.066,-0.164,0.926
498,0.031,-0.090,0.941
499,0.020,0.043,0.992
500,0.105,-0.004,0.938
501,0.035,-0.090,0.883
502,0.020,-0.180,0.980
503,0.008,-0.148,1.000
504,0.039,0.012,0.855
505,0.082,0.035,0.996
506,-0.008,-0.090,1.051
507,-0.012,-0.117,0.906
508,0.086,-0.090,0.898
509,0.004,-0.137,1.023
510,0.109,-0.023,0.965
511,0.023,-0.023,0.906
512,0.008,-0.039,0.941
513,0.094,-0.102,0.949
514,0.023,-0.113,1.043
515,-0.016,-0.086,0.918
516,-0.004,-0.004,0.922
517,0.035,0.012,1.039
518,0.031,-0.086,1.012
519,0.039,-0.090,0.895
520,0.051,-0.039,0.883
521,0.035,-0.102,1.090
522,0.066,-0.039,0.953
523,0.031,0.078,0.836
524,0.016,-0.133,1.027
525,0.039,-0.141,1.039
526,0.043,0.000,1.000
527,0.000,-0.035,0.945
528,-0.039,-0.059,0.992
529,0.043,0.035,1.039
530,0.047,-0.012,0.914
531,0.020,-0.195,0.879
532,0.059,-0.184,1.020
533,0.086,0.105,1.023
534,0.102,0.066,0.934
535,-0.008,-0.102,0.934
536,-0.008,-0.059,1.000
537,0.008,-0.160,1.027
538,0.016,-0.145,0.938
539,0.020,0.078,0.875
540,0.039,0.094,1.066
541,0.062,-0.129,0.992
542,0.016,-0.273,0.832
543,0.020,-0.043,0.988
544,0.078,0.125,1.059
545,0.031,-0.074,0.852
