Sample,X,Y,Z
935,-0.305,-0.184,0.836
936,0.102,0.008,0.977
937,0.031,0.051,1.090
938,-0.055,-0.051,1.035
939,0.285,-0.168,0.828
940,-0.031,0.066,0.941
941,0.000,-0.148,1.082
942,-0.004,0.113,0.680
943,-0.020,-0.129,0.926
944,0.102,-0.262,1.086
945,0.203,0.016,1.027
946,0.086,-0.234,1.051
947,-0.055,-0.113,0.805
948,-0.027,-0.043,1.105
949,-0.125,-0.004,1.133
950,0.000,0.180,0.773
951,0.180,-0.191,1.094
952,-0.102,-0.312,1.008
953,0.301,-0.137,1.016
954,0.055,0.004,0.867
955,-0.047,-0.066,0.906
956,-0.004,-0.254,0.961
957,-0.059,0.277,0.852
958,0.211,0.082,1.070
959,0.000,-0.293,0.941
960,-0.098,-0.262,1.086
961,0.035,0.137,0.930
962,-0.070,0.176,0.902
963,-0.059,-0.039,0.871
964,-0.047,-0.062,0.938
965,0.312,0.016,1.027
966,0.234,-0.180,0.891
967,0.051,-0.309,0.855
968,-0.035,-0.047,1.203
969,-0.008,0.172,0.984
970,0.000,0.027,0.836
971,-0.117,-0.207,1.027
972,-0.062,-0.168,1.066
973,0.305,-0.016,0.949
974,0.113,0.027,0.887
975,-0.105,-0.137,0.828
976,0.133,-0.086,1.203
977,-0.023,0.098,0.719
978,0.020,-0.082,1.023
979,0.016,-0.258,1.211
980,-0.031,0.008,1.047
981,0.199,-0.293,1.020
982,-0.191,0.035,0.918
983,-0.066,-0.012,1.121
984,0.062,-0.211,1.074
985,0.133,-0.289,0.785
986,0.137,-0.648,1.031
987,0.160,-0.160,1.137
988,-0.090,-0.324,0.852
989,-0.016,-0.355,0.844
990,-0.117,-0.543,1.074
991,-0.172,-0.246,1.035
992,0.168,-0.363,0.961
993,-0.051,-0.500,0.844
994,0.215,-0.734,1.117
995,0.047,-0.574,0.859
996,0.098,-0.355,0.730
997,-0.152,-0.418,0.723
998,0.086,-0.602,1.016
999,-0.102,-0.531,0.758
Rate 1333, overflows 0
