Sample,X,Y,Z
349,-0.078,-0.145,0.941
350,-0.094,0.070,1.055
351,0.180,-0.031,0.938
352,0.191,-0.055,0.848
353,0.273,-0.242,0.906
354,0.113,0.160,0.852
355,0.430,-0.219,1.117
356,0.117,-0.027,0.953
357,-0.102,-0.250,1.152
358,-0.164,0.000,1.070
359,-0.020,0.082,0.945
360,0.129,0.066,1.117
361,0.223,-0.023,0.941
362,-0.008,0.113,0.902
363,0.246,-0.051,1.129
364,0.188,-0.133,0.863
365,0.148,-0.254,0.879
366,-0.074,-0.199,0.914
367,-0.074,-0.051,1.023
368,0.117,0.160,0.961
369,0.285,-0.004,0.906
370,0.230,0.168,0.984
371,0.066,-0.031,1.070
372,0.027,0.055,0.910
373,0.242,-0.031,0.938
374,0.113,-0.363,0.879
375,-0.016,-0.078,0.980
376,0.129,0.082,0.992
377,0.145,0.027,0.863
378,-0.070,-0.160,1.012
379,-0.133,0.051,0.867
380,0.078,0.195,0.906
381,0.375,0.008,1.012
382,0.559,-0.180,0.953
383,0.359,0.020,1.059
384,0.031,-0.227,1.168
385,0.223,-0.316,1.035
386,-0.031,-0.113,0.883
387,-0.148,-0.309,1.113
388,-0.137,0.207,0.906
389,0.082,0.047,0.988
390,0.227,0.102,1.062
391,0.199,-0.105,1.043
392,-0.023,0.082,0.945
393,0.008,-0.035,1.055
394,0.113,-0.215,0.922
395,0.133,-0.137,0.848
396,0.277,0.012,0.926
397,0.117,-0.062,1.023
398,0.055,-0.141,1.055
399,0.203,0.113,0.812
400,0.133,-0.004,0.910
401,-0.051,0.020,0.941
402,-0.039,0.027,0.941
403,-0.016,0.184,0.992
404,0.160,-0.223,1.160
405,0.125,0.051,0.879
406,0.176,-0.008,0.918
407,0.195,-0.180,1.043
408,0.203,-0.188,0.949
409,0.180,0.078,0.977
410,0.262,-0.207,1.113
411,0.129,0.004,1.004
412,0.082,0.055,0.969
413,0.031,-0.016,0.934
414,-0.133,-0.043,0.871
415,-0.176,-0.098,0.969
416,0.012,0.016,1.031
417,0.035,-0.008,0.941
418,0.184,-0.180,1.051
419,0.293,-0.035,1.035
420,0.262,-0.004,0.996
421,0.219,-0.082,1.074
422,0.180,-0.074,0.887
423,0.145,0.031,0.914
424,-0.066,-0.105,0.969
425,-0.055,-0.117,0.953
426,-0.145,0.184,0.891
427,-0.059,-0.266,1.070
428,-0.066,0.215,0.898
429,-0.176,0.105,0.906
430,-0.082,-0.133,1.121
431,-0.156,0.105,0.848
432,-0.215,-0.207,1.031
433,-0.035,0.031,1.020
434,-0.062,-0.051,0.914
435,-0.070,-0.055,0.914
436,-0.078,-0.004,0.930
437,0.047,-0.215,1.020
438,0.109,0.340,0.953
439,0.078,-0.242,1.051
440,-0.059,-0.152,1.145
441,-0.047,-0.008,1.012
442,-0.008,-0.070,1.035
443,0.027,-0.027,1.004
444,0.051,-0.133,0.988
445,0.105,0.148,0.941
446,0.195,-0.105,1.090
447,0.184,-0.160,1.027
448,0.141,0.164,0.879
449,0.129,-0.121,0.992
450,0.035,-0.156,0.949
451,0.129,0.031,0.867
452,0.062,0.078,0.961
453,-0.117,-0.211,1.051
454,-0.254,-0.016,0.930
455,-0.129,0.078,0.910
456,-0.195,-0.109,0.965
457,-0.137,-0.008,0.906
458,-0.184,0.086,0.949
459,-0.016,0.098,0.988
460,0.090,-0.121,0.961
461,0.074,0.016,0.980
462,0.039,-0.113,1.047
463,0.000,-0.207,0.898
464,0.113,-0.027,1.016
465,0.230,-0.098,0.941
466,0.043,0.051,0.980
467,-0.062,-0.023,1.035
468,-0.125,-0.031,1.004
469,0.074,0.211,0.926
470,0.027,-0.125,0.914
471,0.059,0.016,0.961
472,0.078,0.133,0.949
473,0.125,-0.270,1.070
474,0.172,-0.090,1.055
475,0.082,-0.180,1.008
476,-0.074,0.098,1.055
477,-0.086,-0.211,1.000
478,-0.254,0.039,0.969
479,-0.137,0.074,1.039
480,-0.172,-0.016,0.969
481,-0.426,0.164,1.055
482,-0.059,-0.055,0.965
483,0.055,0.145,0.762
484,0.215,-0.340,0.973
485,0.273,-0.023,0.895
486,0.137,-0.074,0.922
487,0.176,-0.367,1.180
488,0.012,-0.086,0.980
489,-0.098,-0.020,0.957
490,-0.105,0.133,1.062
491,-0.016,0.152,0.988
492,0.078,0.145,0.812
493,0.039,0.043,1.031
494,0.004,-0.172,1.027
495,0.062,0.086,0.832
496,0.176,-0.227,0.906
497,0.043,-0.348,0.941
498,0.016,0.031,0.934
499,0.207,0.102,0.922
500,0.215,0.148,0.977
501,0.020,-0.379,1.039
502,-0.051,0.172,0.980
503,-0.168,0.188,1.000
504,-0.277,-0.277,1.055
505,-0.297,-0.051,0.879
506,-0.148,0.031,1.004
507,-0.027,0.160,0.977
508,-0.012,-0.148,0.977
509,0.113,-0.141,0.930
510,0.129,0.059,1.008
511,-0.016,-0.340,1.129
512,-0.066,-0.020,1.023
513,0.051,0.000,1.062
514,0.094,-0.086,1.098
515,0.020,0.195,0.922
516,-0.023,-0.086,1.016
517,0.059,0.227,0.910
518,0.145,-0.156,0.918
519,0.113,-0.309,0.918
520,0.055,0.086,0.996
521,0.051,-0.109,0.980
522,0.219,-0.121,0.883
523,0.227,0.078,0.898
524,0.180,-0.070,1.039
525,-0.031,0.117,1.020
526,-0.117,-0.188,1.102
527,-0.094,0.070,0.992
528,-0.156,-0.227,1.016
529,-0.152,-0.012,0.883
530,-0.074,0.188,0.898
531,0.062,-0.227,1.047
532,-0.219,-0.020,0.820
533,-0.094,-0.086,1.059
534,-0.066,-0.004,0.930
535,-0.145,-0.133,0.953
536,-0.039,-0.059,1.086
537,-0.102,0.082,0.953
538,-0.023,-0.031,1.027
539,0.148,-0.070,0.934
540,0.168,0.117,0.844
541,0.344,0.031,0.891
542,0.008,-0.230,0.809
543,0.066,-0.086,1.039
544,0.125,0.207,0.848
545,0.223,-0.328,0.969
546,0.188,0.199,1.027
547,0.188,-0.035,0.887
548,-0.004,0.027,1.191
549,-0.145,-0.180,1.164
550,0.043,-0.152,0.855
551,-0.020,0.223,1.078
552,-0.141,-0.230,1.066
553,-0.098,-0.125,0.777
554,-0.168,0.117,1.094
555,0.020,-0.160,1.082
556,-0.215,-0.105,0.941
557,-0.137,0.070,1.008
558,0.008,-0.043,0.914
559,-0.332,-0.254,1.074
560,0.043,0.035,0.941
561,0.168,0.301,0.859
562,0.035,-0.289,1.117
563,0.039,0.043,0.773
564,-0.023,0.055,0.746
565,0.129,-0.016,0.977
566,0.047,-0.027,0.805
567,0.352,0.125,0.922
568,0.359,0.207,1.031
569,0.141,-0.336,1.117
570,0.121,-0.156,0.961
571,-0.094,-0.051,0.898
572,-0.047,-0.219,1.109
573,-0.047,-0.137,0.930
574,-0.070,0.020,0.977
575,-0.059,0.168,1.266
576,-0.078,-0.059,1.059
577,-0.078,0.016,1.012
578,0.000,-0.145,1.059
579,-0.312,-0.168,0.871
580,-0.168,-0.156,1.090
581,0.047,0.008,0.934
582,0.078,-0.012,1.000
583,0.137,0.062,0.961
584,0.066,0.000,0.930
585,-0.062,0.078,0.887
586,-0.219,-0.141,0.926
587,-0.164,-0.199,0.773
588,-0.312,0.312,0.859
589,-0.098,-0.086,1.109
590,0.004,0.117,0.805
591,0.301,0.027,1.066
592,0.371,0.047,1.047
593,0.230,-0.090,1.059
594,0.277,-0.246,1.105
595,0.004,-0.219,0.965
596,0.031,-0.312,1.199
597,0.020,0.113,0.902
598,-0.039,0.035,1.012
599,-0.004,0.098,0.988
600,-0.238,-0.137,0.871
601,-0.160,0.141,0.965
602,-0.137,0.027,1.039
603,-0.172,-0.223,0.949
604,0.051,-0.008,0.988
605,0.113,-0.117,1.035
606,0.109,-0.004,0.973
607,0.125,-0.188,0.953
608,0.008,-0.125,0.852
609,0.008,0.027,1.039
