Sample,X,Y,Z
925,-0.289,0.070,0.977
926,-0.215,0.023,0.988
927,-0.172,-0.039,0.984
928,-0.141,-0.152,1.004
929,-0.141,-0.129,1.016
930,-0.078,-0.004,0.996
931,-0.035,-0.082,1.004
932,-0.133,-0.180,0.949
933,-0.180,-0.039,0.914
934,-0.086,0.062,0.941
935,-0.090,0.012,0.930
936,-0.105,-0.070,0.953
937,-0.113,0.070,0.980
938,-0.074,0.078,1.023
939,-0.008,0.051,0.938
940,0.059,-0.039,0.863
941,0.109,-0.121,0.973
942,0.137,-0.133,0.961
943,0.051,-0.078,0.984
944,0.043,-0.211,1.074
945,-0.074,-0.113,1.000
946,-0.234,-0.020,1.012
947,-0.309,0.027,0.980
948,-0.309,0.141,0.996
949,-0.246,0.105,1.000
950,-0.238,0.027,0.984
951,-0.195,-0.055,1.023
952,-0.141,-0.133,0.941
953,-0.090,-0.141,0.918
954,-0.031,-0.172,0.980
955,-0.035,-0.086,0.918
956,-0.031,0.043,0.930
957,0.016,0.004,0.969
958,0.000,-0.004,1.012
959,-0.027,0.066,0.965
960,-0.062,0.004,0.973
961,-0.051,-0.102,1.020
962,-0.102,-0.004,0.895
963,-0.047,-0.109,0.945
964,-0.039,-0.047,1.004
965,-0.133,-0.023,0.965
966,-0.148,-0.043,0.996
967,-0.121,-0.094,1.012
968,-0.137,0.000,0.988
969,-0.148,0.023,0.977
970,-0.113,-0.051,0.969
971,-0.039,-0.012,1.027
972,-0.020,0.047,0.949
973,-0.008,-0.086,0.977
974,-0.031,-0.066,0.965
975,-0.016,-0.078,0.910
976,0.020,-0.031,0.926
977,0.082,-0.078,0.984
978,0.121,-0.004,0.969
979,0.090,-0.008,0.984
980,0.062,-0.086,1.008
981,0.004,-0.059,1.000
982,-0.059,0.004,0.949
983,-0.062,-0.074,1.008
984,-0.125,-0.082,0.980
985,-0.098,0.027,0.945
986,-0.027,-0.027,1.016
987,-0.059,-0.031,0.984
988,-0.059,-0.062,0.949
989,-0.027,-0.016,0.957
990,0.031,0.012,0.980
991,0.008,-0.051,0.926
992,-0.027,-0.066,0.941
993,-0.004,-0.035,1.000
994,-0.016,0.004,0.957
995,-0.035,-0.039,0.953
996,-0.043,-0.098,0.969
997,-0.008,0.016,0.973
998,-0.016,-0.016,0.957
999,-0.016,-0.066,0.992
Rate 1336, overflows 0
