Sample,X,Y,Z
610,-0.023,0.020,0.953
611,0.078,-0.008,0.984
612,0.094,0.004,0.988
613,0.129,0.086,1.074
614,0.121,0.035,1.086
615,-0.004,-0.301,1.023
616,-0.051,-0.172,1.020
617,0.000,0.098,1.117
618,-0.008,0.000,1.078
619,-0.047,-0.184,1.031
620,-0.027,-0.168,1.055
621,0.055,0.016,0.988
622,0.031,-0.055,0.957
623,-0.031,-0.184,0.840
624,-0.016,-0.145,0.902
625,0.031,0.109,0.902
626,-0.008,0.188,0.840
627,-0.008,-0.074,0.867
628,-0.023,0.004,0.812
629,-0.023,0.086,0.891
630,-0.016,0.168,0.930
631,0.078,0.047,0.840
632,0.055,-0.105,0.934
633,-0.020,-0.098,1.004
634,-0.023,-0.105,1.000
635,-0.039,-0.016,1.117
636,0.023,-0.105,1.215
637,-0.016,-0.203,1.098
638,-0.062,-0.066,1.102
639,0.008,-0.094,1.184
640,0.125,-0.078,1.020
641,0.188,-0.172,0.953
642,0.105,-0.168,0.988
643,0.016,-0.039,0.891
644,-0.066,0.008,0.840
645,-0.039,-0.191,0.797
646,-0.094,-0.016,0.859
647,-0.016,0.246,1.012
648,0.062,0.316,0.848
649,0.020,0.121,0.977
650,0.020,-0.027,0.969
651,-0.039,0.055,0.891
652,-0.012,0.090,1.016
653,0.051,-0.086,1.047
654,0.102,0.062,0.957
655,0.098,0.227,0.965
656,-0.051,0.168,0.992
657,-0.180,0.098,0.906
658,-0.094,-0.109,0.945
659,-0.039,0.031,1.020
660,-0.031,0.254,1.121
661,0.031,0.215,1.020
662,0.082,0.043,0.902
663,0.082,-0.156,0.930
664,-0.012,-0.020,0.918
665,0.070,0.043,0.953
666,0.062,0.070,0.980
667,0.141,-0.062,1.102
668,0.113,0.008,1.059
669,-0.039,0.164,1.047
670,-0.066,0.023,1.160
671,-0.082,0.164,1.012
672,-0.020,0.195,1.023
673,-0.023,0.211,0.984
674,-0.016,0.160,1.016
675,-0.020,-0.027,1.008
676,0.031,-0.086,0.926
677,0.004,0.070,0.945
678,0.039,0.203,0.934
679,0.000,0.164,0.824
680,-0.027,0.051,0.867
681,0.051,-0.090,0.938
682,-0.008,0.223,0.895
683,0.031,-0.004,0.996
684,-0.082,-0.168,0.906
685,-0.094,-0.152,0.941
686,-0.012,0.059,0.941
687,0.027,0.062,0.938
688,0.078,-0.027,0.930
689,0.113,0.078,0.965
690,0.074,0.156,1.055
691,0.047,-0.184,1.051
692,-0.082,-0.121,0.969
693,0.074,-0.008,1.066
694,0.105,0.121,0.996
695,0.012,0.199,0.898
696,-0.070,0.102,1.023
697,-0.098,0.023,0.996
698,-0.105,-0.004,1.012
699,-0.023,0.020,1.047
700,0.031,0.020,1.047
701,0.027,0.051,0.934
702,0.016,0.113,0.957
703,0.047,0.047,0.973
704,0.012,-0.016,0.840
705,0.066,-0.074,0.914
706,0.066,0.059,0.918
707,0.074,0.043,0.973
708,-0.055,-0.004,0.902
709,-0.043,0.199,0.945
710,-0.055,0.164,1.039
711,-0.160,0.117,0.824
712,-0.117,0.164,0.887
713,0.117,0.238,1.051
714,0.164,0.172,1.047
715,0.051,-0.051,1.098
716,-0.008,-0.117,1.137
717,0.074,0.066,1.133
718,0.059,0.238,1.066
719,-0.012,0.078,1.043
720,-0.012,-0.023,1.059
721,-0.078,0.145,0.953
722,0.016,0.184,1.074
723,0.059,0.012,0.953
724,-0.039,-0.051,0.883
725,-0.074,-0.059,0.926
726,-0.059,0.148,0.793
727,0.047,0.121,0.840
728,0.074,0.062,0.828
729,0.094,-0.008,0.836
730,0.043,0.082,0.910
731,0.059,0.070,0.980
732,0.105,0.027,0.965
733,0.098,0.016,0.922
734,0.039,0.062,0.961
735,-0.094,0.211,1.008
736,-0.168,0.102,1.066
737,-0.172,0.016,1.070
738,-0.066,0.004,1.148
739,0.027,0.184,1.141
740,0.082,0.133,1.078
741,0.109,-0.043,1.004
742,0.059,-0.148,0.938
743,0.016,-0.070,0.969
744,-0.074,0.031,0.934
745,-0.008,-0.016,0.938
746,0.020,0.000,0.910
747,0.059,0.129,0.879
748,-0.023,0.062,0.918
749,-0.047,0.102,0.879
750,0.004,-0.047,0.922
751,0.066,0.062,0.961
752,0.070,0.023,0.949
753,0.047,0.047,0.988
754,0.129,-0.012,0.996
755,0.070,0.129,0.957
756,0.027,0.160,1.066
757,-0.094,0.016,0.980
758,-0.133,0.125,0.992
759,0.012,0.090,1.105
760,0.008,0.266,1.008
761,0.008,0.109,1.102
762,-0.035,0.023,0.949
763,0.027,0.004,0.938
764,0.020,0.078,0.902
765,0.031,0.105,0.887
766,-0.055,-0.004,0.930
767,-0.051,-0.031,0.930
768,0.004,0.055,1.000
769,0.043,0.188,0.992
770,0.051,0.070,0.941
771,0.039,0.109,0.992
772,0.090,0.141,1.039
773,0.047,0.004,0.953
774,0.016,-0.008,1.000
775,0.027,0.023,1.023
776,0.062,0.129,0.980
777,0.027,0.223,0.934
778,0.031,0.125,0.984
779,0.023,0.180,0.973
780,0.023,0.164,0.996
781,0.008,0.172,1.023
782,-0.051,0.152,0.984
783,-0.062,0.078,0.973
784,-0.102,0.004,0.949
785,-0.062,-0.012,0.988
786,0.062,-0.051,1.031
787,0.082,0.113,0.992
788,0.047,0.113,1.051
789,-0.027,-0.004,1.020
790,-0.113,-0.043,0.953
791,-0.031,-0.109,1.027
792,0.055,-0.113,0.973
793,0.125,0.164,0.941
794,0.145,0.129,0.926
795,0.070,0.043,0.809
796,-0.008,-0.145,0.871
797,-0.035,-0.070,0.887
798,0.012,0.105,0.957
799,0.035,0.152,0.992
800,0.035,0.188,0.980
801,-0.012,0.195,0.988
802,-0.137,0.137,0.953
803,-0.102,-0.055,1.039
804,-0.004,-0.004,1.000
805,0.098,0.055,1.035
806,0.160,0.090,1.027
807,0.070,0.102,0.992
808,0.020,-0.090,1.023
809,-0.086,-0.180,0.938
810,-0.090,0.035,1.008
811,-0.012,0.152,0.988
812,-0.047,0.266,0.898
813,0.039,-0.051,0.992
814,-0.023,0.027,0.844
815,0.031,0.016,1.023
816,0.059,0.004,0.984
817,0.059,0.105,0.914
818,0.117,0.035,1.043
819,0.117,0.227,0.949
820,-0.004,0.074,1.008
821,-0.047,0.125,1.008
