Sample,X,Y,Z
367,0.207,-0.031,0.941
368,0.008,-0.113,0.906
369,-0.012,-0.098,1.035
370,0.125,-0.113,0.934
371,-0.020,0.121,0.918
372,0.031,-0.188,1.004
373,0.020,0.016,0.973
374,0.082,-0.113,0.941
375,-0.059,-0.047,0.984
376,0.145,-0.051,0.922
377,-0.129,-0.066,1.004
378,0.109,-0.008,0.980
379,-0.016,-0.082,0.883
380,0.016,0.066,0.980
381,0.141,-0.156,0.988
382,-0.047,-0.109,0.938
383,0.211,-0.172,0.992
384,-0.027,0.066,0.945
385,-0.012,-0.051,0.973
386,0.078,-0.168,0.930
387,-0.109,-0.039,1.012
388,0.168,-0.039,0.961
389,-0.145,0.031,0.859
390,0.113,-0.105,1.156
391,0.086,-0.117,0.867
392,-0.074,-0.027,0.902
393,0.203,-0.141,1.090
394,-0.145,0.102,0.895
395,0.156,-0.180,1.008
396,0.031,-0.141,0.953
397,0.020,0.086,0.957
398,0.113,-0.129,0.961
399,-0.016,-0.098,0.984
400,0.027,-0.070,0.984
401,0.035,-0.039,0.930
402,-0.141,0.047,0.926
403,0.090,-0.055,0.996
404,-0.062,-0.176,0.980
405,0.035,0.051,0.945
406,0.125,-0.066,0.922
407,0.125,-0.043,0.980
408,0.027,-0.191,0.914
409,0.082,-0.070,0.957
410,0.047,0.012,0.965
411,0.086,0.016,0.891
412,-0.121,-0.125,1.020
413,0.051,-0.059,0.949
414,0.008,-0.074,1.012
415,-0.055,0.020,0.957
416,0.137,-0.039,0.984
417,-0.035,-0.016,1.016
418,0.055,-0.121,0.859
419,0.062,-0.117,1.004
420,-0.012,0.004,0.996
421,0.129,-0.098,0.902
422,-0.020,-0.055,1.020
423,0.086,-0.055,0.973
424,0.125,-0.027,0.945
425,-0.105,-0.109,0.926
426,0.180,-0.066,1.047
427,-0.094,-0.051,0.918
428,-0.023,-0.020,1.023
429,0.035,-0.059,0.883
430,-0.078,0.016,1.055
431,0.121,-0.168,0.941
432,-0.047,-0.066,0.926
433,0.133,-0.043,1.066
434,0.141,0.039,0.859
435,-0.039,-0.109,1.000
436,0.172,-0.148,0.926
437,-0.031,0.004,0.945
438,0.000,-0.066,0.996
439,0.035,-0.070,1.004
440,-0.070,-0.012,0.945
441,0.012,-0.023,0.953
442,0.051,-0.023,0.957
443,0.039,-0.055,1.012
444,0.148,-0.184,0.957
445,-0.027,-0.086,0.930
446,0.074,0.012,0.934
447,-0.062,-0.012,0.949
448,-0.020,-0.086,1.008
449,0.062,-0.156,0.961
450,0.070,0.102,0.910
451,0.059,-0.121,1.062
452,0.152,-0.125,0.926
453,-0.059,-0.117,0.934
454,-0.012,0.000,1.000
455,0.109,0.098,0.883
456,-0.098,-0.133,0.977
457,0.102,-0.156,1.066
458,-0.109,-0.020,0.895
459,0.156,-0.027,0.984
460,0.031,-0.078,0.996
461,-0.051,0.031,0.957
462,0.148,-0.113,0.941
463,0.008,-0.043,1.043
464,0.078,-0.090,0.926
465,0.055,-0.051,0.891
466,-0.105,-0.102,1.074
467,0.043,-0.062,0.922
468,-0.027,0.062,0.930
469,0.055,-0.027,1.012
470,0.070,-0.074,0.996
471,0.117,-0.172,0.941
472,-0.031,-0.078,0.938
473,0.004,0.027,0.992
474,0.039,-0.008,0.961
475,-0.035,-0.035,0.852
476,0.043,-0.156,1.082
477,0.059,-0.020,0.988
478,0.168,-0.062,0.906
479,-0.031,-0.199,0.926
480,0.035,-0.031,1.023
481,0.012,0.066,0.918
