Sample,X,Y,Z
448,-0.043,-0.121,0.906
449,0.008,-0.117,0.824
450,0.055,0.016,0.977
451,0.125,-0.008,1.090
452,0.031,-0.168,0.980
453,-0.051,-0.047,1.047
454,0.020,-0.078,1.113
455,0.016,-0.074,0.891
456,-0.020,-0.039,1.008
457,0.047,-0.059,1.051
458,0.035,0.043,0.930
459,-0.055,-0.008,0.930
460,-0.027,-0.125,0.953
461,-0.062,-0.004,0.969
462,-0.051,-0.055,0.902
463,-0.043,0.039,0.930
464,-0.012,0.004,1.000
465,-0.012,-0.035,0.867
466,0.074,-0.043,0.953
467,0.109,-0.160,1.043
468,0.074,-0.074,1.043
469,0.066,-0.082,1.066
470,0.066,-0.078,1.012
471,-0.012,-0.047,1.008
472,-0.008,0.043,0.922
473,-0.035,0.066,1.008
474,-0.145,-0.145,1.059
475,-0.102,-0.160,0.980
476,-0.020,0.078,0.996
477,0.137,0.004,0.930
478,0.164,-0.148,0.832
479,0.109,-0.066,0.879
480,0.148,-0.004,0.918
481,0.020,0.094,0.945
482,-0.051,-0.070,0.965
483,-0.172,-0.109,0.910
484,-0.156,0.020,1.012
485,-0.098,-0.070,1.031
486,-0.094,0.086,1.039
487,0.090,-0.023,1.121
488,-0.023,-0.090,1.043
489,-0.031,-0.160,1.105
490,0.059,-0.094,0.969
491,0.125,-0.074,0.996
492,0.109,-0.277,1.039
493,0.023,-0.113,0.891
494,-0.016,0.090,0.973
495,0.066,0.000,0.926
496,0.031,-0.098,0.820
497,0.000,-0.078,0.914
498,-0.039,0.066,0.934
499,-0.066,0.145,0.910
500,0.012,-0.105,0.906
501,0.004,-0.066,0.840
502,-0.023,0.012,1.004
503,-0.016,-0.012,1.012
504,0.020,0.031,0.996
505,0.098,-0.059,1.145
506,0.035,0.023,1.078
507,0.020,-0.035,1.051
508,-0.023,-0.121,1.102
509,-0.043,-0.039,1.004
510,-0.039,-0.004,0.961
511,-0.086,0.098,0.906
512,-0.031,-0.027,0.918
513,0.023,-0.141,0.852
514,0.039,-0.082,0.879
515,0.082,-0.109,0.980
516,0.043,0.199,0.883
517,0.133,-0.012,0.895
518,0.043,-0.129,0.816
519,-0.023,-0.012,0.977
520,0.020,0.094,1.055
521,0.020,-0.020,1.059
522,0.051,-0.113,1.105
523,0.020,-0.027,1.074
524,-0.043,0.051,1.043
525,-0.125,0.039,1.008
526,-0.109,-0.168,1.074
527,-0.020,-0.152,1.047
528,0.086,-0.031,0.977
529,0.043,0.070,1.031
530,0.121,-0.035,0.949
531,0.004,-0.180,0.742
532,-0.012,-0.121,0.898
533,-0.023,-0.027,0.930
534,0.012,-0.008,0.922
535,0.016,-0.066,1.008
536,0.016,-0.039,1.000
537,-0.023,0.016,0.988
538,-0.102,-0.129,0.926
539,-0.039,-0.164,0.992
540,0.023,-0.016,1.082
541,0.078,0.051,1.051
542,0.090,0.008,1.016
543,0.125,-0.121,1.070
544,0.137,-0.176,0.949
545,-0.066,-0.094,0.875
546,-0.070,0.055,1.035
547,-0.012,0.117,0.926
548,-0.055,-0.043,0.828
549,-0.078,-0.055,0.898
550,-0.078,0.062,0.973
551,-0.027,-0.012,0.926
552,0.016,-0.160,0.879
553,0.078,-0.074,1.012
554,0.082,0.008,1.016
555,0.051,0.031,0.891
556,0.090,-0.141,1.031
557,0.043,-0.117,1.043
558,0.012,-0.047,0.969
559,-0.012,0.004,1.070
560,0.066,0.070,1.020
561,0.062,-0.016,0.945
562,-0.055,0.023,0.953
563,-0.066,-0.043,1.012
564,-0.109,0.074,0.988
565,-0.035,0.012,0.965
566,0.031,-0.066,0.910
567,0.012,0.020,0.934
568,0.059,-0.090,1.000
569,0.105,-0.207,0.977
570,0.082,-0.008,1.027
571,0.031,0.141,1.047
572,-0.066,-0.043,0.887
573,-0.145,-0.113,0.891
574,-0.109,-0.254,1.055
575,-0.016,0.012,0.988
576,0.082,0.141,1.000
577,0.121,0.012,1.023
578,0.055,-0.039,0.836
579,-0.059,-0.223,0.789
580,-0.031,-0.117,0.938
581,0.078,0.035,1.031
582,0.105,-0.066,1.000
583,0.043,-0.066,1.035
584,0.027,0.086,1.102
585,-0.031,-0.020,0.961
586,-0.168,-0.180,0.910
587,-0.129,-0.215,1.047
588,-0.043,-0.004,1.051
589,0.145,0.047,1.094
590,0.156,-0.062,1.043
591,0.070,-0.199,1.074
592,0.008,-0.109,0.938
593,-0.023,0.043,0.906
594,-0.008,-0.020,0.980
595,-0.078,0.027,0.875
596,-0.027,0.020,0.930
597,0.000,0.008,0.918
598,0.027,-0.027,0.883
599,0.047,-0.098,0.836
600,-0.051,0.051,0.766
601,-0.016,0.125,0.992
602,0.023,-0.070,0.980
603,0.023,-0.215,0.953
604,0.109,0.043,1.195
605,0.078,0.039,1.098
606,-0.008,-0.047,1.039
607,-0.062,-0.078,1.051
608,-0.027,-0.129,0.992
609,-0.027,0.105,0.969
610,0.086,0.051,0.996
611,0.090,-0.078,0.988
612,0.000,0.055,0.926
613,0.023,-0.133,0.961
614,-0.082,0.055,0.910
615,0.008,-0.047,0.973
616,-0.016,-0.219,0.934
617,0.012,0.016,0.926
618,0.125,0.066,1.113
619,0.031,-0.113,1.027
620,-0.055,-0.188,0.836
621,-0.051,-0.098,1.062
622,-0.031,0.004,0.965
623,-0.016,-0.004,0.926
624,-0.023,0.004,1.070
625,0.023,-0.004,1.055
626,0.004,0.121,1.031
627,-0.016,0.016,0.879
628,0.090,-0.289,0.883
629,0.020,0.000,0.812
630,0.062,0.027,0.879
631,0.008,0.090,0.902
632,0.039,0.059,0.906
633,-0.023,-0.199,0.926
634,-0.156,-0.086,0.934
635,-0.051,-0.047,1.090
636,0.023,-0.016,1.082
637,0.078,-0.086,1.035
638,0.066,-0.109,1.094
639,0.023,-0.086,1.121
640,-0.035,-0.223,1.070
641,0.023,-0.371,0.996
642,0.133,-0.148,1.051
643,0.098,0.250,0.984
644,0.055,0.168,0.848
645,-0.066,-0.105,0.855
646,-0.168,-0.117,0.930
647,-0.129,0.074,0.938
648,-0.016,0.273,0.914
649,0.133,0.176,0.957
650,0.148,0.137,0.828
651,0.059,0.133,0.836
652,-0.078,0.082,0.949
653,-0.027,-0.098,0.996
654,-0.023,0.070,0.945
655,0.066,0.246,1.020
656,-0.004,0.070,1.020
657,-0.098,0.086,0.930
658,-0.008,-0.004,0.973
659,-0.020,0.000,1.035
660,-0.066,0.082,1.102
661,-0.062,0.113,1.047
662,0.090,0.031,1.027
663,0.086,-0.141,0.977
664,0.102,0.027,0.984
665,0.121,0.117,0.992
666,0.070,0.090,0.961
667,0.043,0.047,1.000
668,-0.027,0.094,0.984
669,-0.016,0.102,0.988
670,-0.043,0.012,0.984
671,0.016,0.148,1.074
672,0.008,0.219,0.984
673,-0.074,0.164,0.980
674,-0.070,0.086,1.043
675,-0.055,-0.043,0.957
676,0.102,0.000,0.996
677,0.078,0.020,0.992
678,0.074,0.129,0.977
679,0.043,0.078,0.895
680,-0.004,-0.008,0.793
681,-0.070,0.020,0.879
682,-0.039,0.043,0.949
683,-0.078,0.035,0.934
