Sample,X,Y,Z
547,0.113,-0.117,1.020
548,0.004,-0.004,0.836
549,-0.055,-0.090,1.074
550,0.133,-0.098,0.938
551,-0.113,0.039,0.902
552,0.137,-0.156,1.051
553,0.047,-0.043,0.906
554,0.020,-0.016,0.977
555,0.066,-0.152,0.973
556,-0.008,0.047,0.957
557,-0.059,-0.109,0.965
558,0.227,-0.020,0.902
559,-0.188,-0.129,0.969
560,0.211,-0.035,1.059
561,0.027,-0.066,0.855
562,-0.074,0.023,0.992
563,0.250,-0.176,1.016
564,-0.227,0.035,0.906
565,0.203,-0.188,1.008
566,-0.008,0.035,0.930
567,-0.082,0.016,1.039
568,0.234,-0.180,0.875
569,-0.207,0.004,0.973
570,0.199,-0.141,1.000
571,0.047,-0.008,0.895
572,0.020,-0.031,0.996
573,0.086,-0.141,0.965
574,0.012,0.062,0.984
575,-0.039,-0.211,0.926
576,0.082,0.059,1.008
577,0.027,-0.051,0.984
578,-0.070,-0.027,0.875
579,0.207,-0.078,1.012
580,-0.188,-0.137,1.023
581,0.266,-0.004,0.895
582,-0.047,-0.109,0.938
583,-0.031,-0.035,1.023
584,0.176,-0.105,0.961
585,-0.188,-0.016,0.965
586,0.148,-0.082,0.926
587,-0.008,0.074,1.016
588,0.039,-0.195,0.973
589,0.113,-0.070,0.871
590,-0.016,-0.051,1.059
591,0.055,-0.035,0.918
592,0.074,0.008,0.926
593,-0.051,-0.172,1.047
594,0.043,0.027,0.902
595,0.047,-0.125,0.996
596,0.000,-0.098,0.926
597,0.070,0.027,0.945
598,0.047,-0.098,1.051
599,-0.043,-0.047,0.898
600,0.152,-0.109,1.031
601,-0.062,-0.055,0.934
602,0.113,-0.023,0.930
603,0.031,-0.145,0.984
604,-0.047,-0.020,0.969
605,0.172,-0.094,0.957
606,-0.098,-0.074,0.969
607,0.121,-0.051,1.000
608,0.035,-0.039,0.863
609,-0.031,-0.117,1.020
610,0.109,-0.074,0.988
611,0.000,0.035,0.980
612,0.031,-0.141,0.906
613,0.078,-0.023,0.945
614,0.000,-0.082,1.051
615,-0.016,-0.023,0.855
616,0.094,-0.074,0.992
617,-0.066,-0.062,0.996
618,0.215,-0.020,0.938
619,-0.039,-0.129,0.953
620,0.062,-0.016,1.000
621,0.062,-0.113,0.953
622,-0.172,-0.086,1.012
623,0.211,-0.020,0.918
624,-0.113,0.066,0.953
625,0.020,-0.227,1.043
626,0.188,-0.066,0.867
627,-0.066,0.039,1.035
628,0.176,-0.199,0.965
629,-0.035,0.051,0.867
630,0.008,-0.137,1.039
631,0.055,0.012,0.965
632,-0.117,-0.062,0.945
633,0.164,-0.082,0.965
634,-0.023,-0.012,0.965
635,0.066,-0.117,1.082
636,0.125,-0.074,0.848
637,0.004,0.016,1.000
638,-0.055,-0.156,1.016
639,0.168,0.062,0.820
640,-0.148,-0.145,1.043
641,0.102,-0.047,0.988
642,0.035,-0.020,0.941
643,0.000,0.000,0.953
644,0.152,-0.125,0.941
645,-0.012,-0.078,1.043
646,0.090,-0.160,0.930
647,-0.008,0.062,0.949
648,0.031,-0.035,1.043
649,0.059,-0.043,0.895
650,-0.062,-0.152,0.957
651,-0.008,-0.090,0.945
652,0.078,0.074,0.984
653,0.004,-0.098,0.977
654,0.082,0.020,0.906
655,0.012,-0.039,1.008
656,0.113,-0.195,1.039
657,-0.039,-0.062,0.871
658,0.016,-0.012,0.953
659,0.031,-0.043,0.984
660,0.027,-0.012,0.992
661,0.090,-0.191,0.965
662,0.031,0.031,0.906
663,0.043,-0.137,1.023
664,0.090,-0.043,0.938
665,-0.082,0.000,0.914
666,0.094,-0.066,1.031
667,-0.059,-0.078,0.973
668,0.078,0.012,0.949
669,-0.035,-0.172,0.984
670,0.105,0.012,0.977
671,-0.012,-0.129,0.910
672,0.094,0.047,0.973
673,0.047,-0.168,0.992
674,0.078,-0.008,0.949
675,0.023,-0.141,0.961
676,-0.008,-0.035,0.930
677,0.055,-0.129,1.012
678,-0.004,0.012,0.953
679,-0.047,-0.055,0.949
680,0.117,-0.020,0.988
681,0.004,-0.059,0.977
682,0.082,-0.113,0.938
683,0.027,-0.102,0.953
684,0.117,-0.008,0.965
685,-0.047,-0.043,0.922
686,0.082,-0.047,0.984
687,-0.020,-0.094,0.945
688,0.004,-0.020,1.047
689,0.098,-0.148,1.004
690,-0.059,0.078,0.844
691,0.102,-0.129,1.027
692,0.062,-0.086,0.969
693,-0.094,-0.047,0.871
694,0.164,-0.055,1.055
695,-0.059,-0.012,1.016
696,0.062,-0.070,0.883
697,0.059,-0.094,0.961
698,-0.043,-0.039,0.984
699,0.098,-0.137,0.965
700,0.035,-0.078,1.004
701,0.043,0.047,0.949
702,0.051,-0.027,0.895
703,0.008,-0.129,1.082
704,-0.020,-0.031,0.906
705,-0.008,-0.047,0.910
706,0.090,-0.074,1.023
707,0.020,0.016,0.918
708,0.223,-0.086,1.027
709,-0.031,-0.145,0.957
710,0.078,-0.047,0.953
711,0.043,-0.152,0.965
712,-0.133,0.043,0.910
713,0.051,-0.039,1.004
714,-0.078,-0.086,0.969
715,0.102,0.012,0.949
716,0.102,-0.078,1.016
717,0.113,-0.066,0.945
718,0.023,-0.117,0.945
719,0.031,-0.027,0.930
720,0.027,-0.078,1.000
721,-0.031,-0.070,0.953
722,0.047,-0.031,0.938
723,0.035,-0.035,0.969
724,0.055,-0.152,1.000
725,0.098,-0.148,0.984
726,-0.020,-0.012,0.879
727,0.094,-0.020,1.027
728,-0.059,-0.012,0.992
729,0.008,-0.035,0.926
730,-0.051,-0.137,1.027
731,0.078,-0.004,0.891
732,0.000,-0.117,0.961
733,0.203,-0.027,1.023
734,0.086,-0.055,0.887
735,-0.008,-0.074,0.973
736,0.105,-0.191,1.027
737,-0.113,0.094,0.934
738,0.129,-0.016,0.922
739,-0.195,-0.078,0.992
740,0.102,-0.043,1.047
741,0.090,-0.133,0.926
742,0.023,0.043,0.941
743,0.113,-0.094,0.973
744,0.031,-0.031,0.961
745,-0.035,-0.133,0.902
746,0.090,-0.047,0.980
747,-0.039,-0.043,1.008
748,0.098,-0.066,0.965
749,-0.008,-0.074,0.938
750,0.031,-0.070,1.031
751,0.094,-0.008,0.938
752,-0.125,-0.090,0.895
753,0.152,-0.086,0.988
754,-0.027,-0.004,0.977
755,0.047,-0.059,1.012
756,0.078,-0.098,0.871
757,0.008,0.008,1.016
758,0.031,-0.180,0.977
759,0.074,0.008,0.891
760,0.020,-0.078,0.973
761,0.016,-0.051,0.984
762,0.086,-0.027,0.961
763,0.000,-0.055,0.969
764,0.074,-0.082,0.949
765,-0.094,-0.078,0.980
766,0.141,-0.020,0.980
767,0.016,-0.039,0.938
768,-0.004,-0.105,1.016
769,0.070,-0.062,0.910
770,0.051,0.047,1.012
771,0.047,-0.156,0.934
772,0.004,0.000,0.953
773,0.086,-0.141,0.965
774,-0.051,-0.043,0.941
775,0.105,-0.070,1.059
776,-0.012,0.012,0.867
777,0.086,-0.051,1.047
778,0.031,-0.168,0.906
779,0.098,0.016,0.957
780,-0.078,-0.180,0.969
781,0.047,0.016,0.969
782,0.008,-0.012,0.891
783,0.055,-0.016,1.016
784,0.039,-0.145,1.047
785,0.066,-0.047,0.887
786,0.082,-0.109,0.953
787,0.039,-0.035,1.023
788,0.000,0.027,0.902
789,-0.016,-0.129,0.965
790,0.000,-0.070,0.996
791,0.000,-0.008,0.895
792,0.086,-0.086,1.043
793,0.004,-0.070,0.965
794,0.105,0.008,0.945
795,0.070,-0.148,0.973
796,-0.008,-0.031,0.996
797,0.094,-0.066,0.910
798,-0.078,-0.012,0.938
799,0.090,-0.074,0.996
800,0.012,0.016,0.910
801,0.070,-0.113,1.062
802,0.051,-0.113,0.918
803,-0.031,-0.047,0.926
804,0.156,-0.023,1.012
805,-0.121,-0.062,0.992
806,0.082,-0.070,0.906
807,0.023,-0.043,0.957
808,-0.039,0.008,1.008
809,0.188,-0.160,0.992
810,0.000,0.000,0.875
811,0.016,-0.105,1.008
812,0.156,-0.074,0.938
813,-0.117,-0.023,0.934
814,0.141,-0.086,0.992
815,-0.148,-0.082,0.957
816,0.105,0.027,1.035
817,0.008,-0.059,0.887
818,-0.027,0.008,1.027
819,0.070,-0.219,0.930
820,0.055,-0.016,0.992
821,0.105,-0.102,0.941
822,0.023,0.039,0.941
823,0.086,-0.137,0.977
824,-0.070,-0.141,0.938
825,0.121,-0.031,1.000
826,-0.027,-0.008,0.965
827,0.039,-0.035,0.973
828,0.051,-0.105,0.949
829,-0.035,-0.074,0.996
830,0.078,-0.078,0.926
831,-0.004,0.023,1.000
832,0.059,-0.113,0.941
833,0.055,0.012,0.941
834,0.062,-0.152,1.000
835,0.016,-0.035,0.941
836,0.039,-0.090,0.980
837,-0.004,-0.051,0.941
838,0.105,0.023,0.957
839,-0.090,-0.117,1.008
840,0.129,0.000,0.980
841,-0.039,-0.078,0.898
842,0.137,-0.078,1.051
843,-0.012,-0.023,0.871
844,0.051,0.020,1.008
845,0.055,-0.176,0.934
846,-0.039,-0.027,0.977
847,0.148,-0.109,1.008
848,-0.066,0.020,0.918
849,0.129,-0.062,0.973
850,-0.062,-0.195,0.973
851,0.117,-0.023,1.000
852,-0.070,-0.043,0.875
853,0.141,0.066,1.043
854,-0.066,-0.223,0.984
855,0.109,0.027,0.930
856,0.008,-0.164,0.910
857,0.062,0.086,0.957
858,-0.023,-0.195,0.957
859,0.027,0.023,0.996
860,0.086,-0.070,0.922
861,-0.012,0.008,1.008
862,0.105,-0.215,0.980
863,0.016,0.027,0.871
864,0.012,-0.090,1.051
865,0.082,-0.109,0.938
866,-0.145,-0.031,0.980
867,0.180,0.031,0.945
868,-0.098,-0.117,0.969
869,0.047,-0.094,1.000
870,0.133,-0.090,0.938
871,-0.133,0.027,1.012
872,0.191,-0.129,0.941
873,-0.059,-0.012,0.941
874,0.082,-0.098,1.023
875,0.000,-0.078,0.871
876,0.105,-0.020,1.023
877,-0.031,-0.184,0.914
878,0.066,0.074,1.023
879,0.090,-0.121,0.980
880,-0.102,0.082,0.820
881,0.152,-0.211,1.086
882,-0.047,-0.035,0.918
883,0.156,-0.094,0.949
884,-0.055,-0.078,0.973
885,0.059,0.062,0.992
886,0.031,-0.121,0.973
887,0.102,-0.094,1.012
888,-0.062,-0.051,0.879
889,0.117,-0.016,0.984
890,0.051,-0.137,0.980
891,-0.066,0.023,0.926
892,0.059,-0.094,0.992
893,-0.031,0.012,0.996
894,0.098,-0.008,0.844
895,0.016,-0.195,1.039
896,0.086,-0.027,1.008
897,-0.008,-0.133,0.883
898,0.113,-0.023,1.012
899,0.012,-0.055,0.980
900,-0.012,0.020,0.941
901,0.059,-0.133,0.934
902,-0.039,-0.012,1.008
903,0.121,-0.125,0.977
904,0.016,-0.012,0.934
905,-0.008,0.004,0.973
906,0.051,-0.027,0.992
907,-0.016,-0.125,0.961
908,0.074,0.008,0.922
909,0.023,-0.172,0.941
910,0.059,0.008,1.070
911,0.066,-0.098,0.918
912,0.027,0.000,0.934
913,0.027,-0.137,1.012
914,-0.035,0.020,0.918
915,0.137,-0.129,0.938
916,-0.051,-0.109,0.934
917,0.090,0.012,1.074
918,0.020,-0.035,0.863
919,0.008,-0.004,0.992
