Sample,X,Y,Z
927,0.117,0.070,0.938
928,-0.043,-0.188,1.102
929,0.027,-0.098,0.922
930,-0.004,0.012,0.926
931,0.082,0.066,1.035
932,0.172,-0.078,0.984
933,-0.070,-0.215,0.832
934,0.008,-0.062,0.922
935,0.051,0.086,0.969
936,0.043,0.023,1.086
937,0.070,-0.238,0.902
938,-0.133,-0.180,1.020
939,0.215,0.078,0.984
940,0.047,-0.004,0.898
941,-0.016,-0.234,1.102
942,-0.012,-0.082,0.844
943,0.035,0.211,0.926
944,0.102,-0.203,1.078
945,-0.145,-0.113,0.961
946,0.020,-0.074,0.918
947,0.039,0.137,0.879
948,0.160,0.012,1.156
949,-0.055,-0.199,0.957
950,0.086,-0.027,0.777
951,0.102,-0.137,1.102
952,0.023,-0.039,1.020
953,0.000,0.000,0.844
954,-0.055,-0.105,0.965
955,0.039,-0.074,1.070
956,0.059,0.027,0.965
957,-0.012,-0.062,0.906
958,0.070,-0.070,0.945
959,-0.031,-0.105,1.020
960,0.105,-0.004,0.984
961,0.117,0.059,0.836
962,-0.043,-0.184,1.023
963,-0.023,-0.230,0.992
964,0.105,-0.008,0.883
965,0.105,0.129,1.020
966,-0.035,-0.145,1.098
967,-0.031,-0.254,0.867
968,0.137,0.027,0.867
969,0.055,0.008,1.121
970,-0.016,-0.168,0.953
971,-0.070,-0.137,0.879
972,0.145,0.109,0.977
973,-0.070,-0.020,1.016
974,0.172,-0.105,0.914
975,-0.062,-0.195,0.914
976,-0.020,-0.145,1.000
977,0.168,-0.020,1.078
978,0.113,0.250,0.855
979,-0.102,-0.086,0.867
980,0.180,-0.379,1.090
981,-0.215,-0.246,0.891
982,0.227,0.234,0.914
983,-0.047,0.027,1.078
984,-0.105,0.023,0.969
985,0.180,-0.223,0.980
986,-0.082,0.035,0.973
987,0.191,-0.066,0.824
988,0.016,-0.254,0.988
989,-0.043,-0.016,1.051
990,0.176,0.078,0.953
991,0.074,0.027,0.875
992,-0.188,-0.211,1.031
993,0.207,-0.152,1.047
994,-0.059,-0.066,0.891
995,0.113,0.141,0.922
996,0.000,-0.125,1.043
997,-0.074,-0.016,1.016
998,0.195,-0.152,0.824
999,-0.227,0.020,1.027
Rate 1334, overflows 0
