Sample,X,Y,Z
936,-0.043,-0.168,1.277
937,-0.023,-0.191,1.074
938,-0.109,-0.172,0.855
939,0.184,-0.020,1.121
940,-0.066,0.184,0.980
941,-0.008,-0.098,0.789
942,0.078,-0.277,0.918
943,0.062,-0.352,1.090
944,0.102,0.078,0.863
945,-0.023,0.270,0.785
946,0.074,-0.148,0.832
947,0.137,0.059,1.004
948,0.098,-0.207,1.102
949,-0.090,0.051,0.688
950,-0.074,-0.145,0.883
951,0.059,-0.008,1.145
952,-0.043,0.062,0.949
953,0.152,-0.066,1.004
954,0.316,0.195,0.957
955,-0.102,-0.168,1.008
956,0.227,-0.590,0.801
957,0.129,-0.090,1.180
958,-0.105,0.176,1.051
959,0.074,0.406,0.711
960,-0.008,-0.191,1.176
961,-0.145,-0.332,0.902
962,0.211,-0.312,0.875
963,-0.199,-0.012,1.000
964,0.070,0.238,1.004
965,0.055,-0.074,1.012
966,-0.074,0.055,1.012
967,-0.047,-0.250,0.949
968,0.035,-0.031,0.953
969,0.137,-0.156,0.812
970,0.312,-0.203,1.121
971,-0.109,-0.121,1.016
972,0.234,0.316,0.812
973,-0.043,-0.227,1.105
974,-0.391,-0.180,1.023
975,0.047,-0.227,0.785
976,-0.074,0.277,0.961
977,-0.027,-0.020,1.184
978,0.012,-0.137,0.918
979,-0.020,0.078,0.941
980,0.199,-0.180,0.953
981,-0.246,-0.402,0.945
982,-0.125,0.020,1.141
983,0.434,0.324,0.738
984,0.258,0.047,1.023
985,0.098,-0.363,1.074
986,0.215,-0.387,0.809
987,-0.309,-0.281,0.930
988,-0.051,0.074,1.180
989,-0.449,0.320,0.816
990,0.043,0.410,1.035
991,0.320,-0.281,0.902
992,0.008,-0.133,1.180
993,0.375,-0.324,0.715
994,0.121,0.051,0.832
995,-0.125,-0.246,1.059
996,-0.105,0.039,0.969
997,-0.293,0.289,1.020
998,0.195,-0.059,0.984
999,0.281,-0.289,1.016
Rate 1333, overflows 0
